video_id,segment,start,end,p2fa
1DmNV9C1hbY,13,63.23877551,65.40385488,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1DmNV9C1hbY.json
1DmNV9C1hbY,14,65.40385488,66.84058957,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1DmNV9C1hbY.json
1iG0909rllw,1,7.066439909,8.563038549,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,2,8.563038549,10.42879819,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,3,10.42879819,14.06054422,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,4,14.06054422,17.93174603,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,5,17.93174603,20.22653061,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,6,20.22653061,21.59342404,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,7,21.59342404,28.71723356,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,8,28.71723356,30.60294785,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,9,30.60294785,35.62154195,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,10,35.62154195,39.28321995,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,11,39.28321995,42.35623583,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,12,42.35623583,43.93265306,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,13,43.93265306,45.90816327,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,14,45.90816327,53.98979592,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,15,56.64376417,59.56712018,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,16,59.56712018,68.37709751,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,17,68.37709751,73.33582766,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,18,73.33582766,79.86099773,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,19,79.86099773,85.59795918,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,20,85.59795918,95.31587302,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,21,95.31587302,107.4882086,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,22,107.4882086,116.4877551,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,23,116.4877551,119.0619048,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,24,118.9621315,120.9875283,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,25,120.9875283,123.8210884,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,26,123.4419501,130.9648526,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,27,130.9648526,136.8714286,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,28,136.8714286,141.2015873,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,29,141.2015873,145.3321995,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
1iG0909rllw,30,145.3321995,147.0183673,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/1iG0909rllw.json
2iD-tVS8NPw,1,5.36031746,11.5861678,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,2,21.21428571,24.80612245,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,3,24.80612245,27.08095238,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,4,27.08095238,32.47868481,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,5,32.47868481,34.16485261,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,6,34.16485261,36.06054422,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,7,35.91088435,44.76077098,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,8,44.76077098,46.00793651,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,9,46.00793651,47.95351474,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,10,47.95351474,50.98662132,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,11,50.98662132,53.50090703,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,12,53.50090703,54.84784581,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,13,54.84784581,61.93174603,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,14,61.93174603,69.46462585,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,15,69.46462585,71.09092971,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,16,71.09092971,74.24376417,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,17,74.24376417,79.18253968,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,18,79.18253968,81.01836735,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,19,81.01836735,83.48276644,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,20,83.36303855,97.33129252,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,21,97.33129252,107.6977324,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,22,107.6977324,114.7716553,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,23,114.7716553,117.9344671,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,24,129.5281179,135.3548753,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,25,135.3548753,141.3113379,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,26,141.3113379,152.3263039,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,27,158.2229025,170.3054422,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,28,170.3054422,173.7077098,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,29,173.7077098,175.3439909,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2iD-tVS8NPw,30,175.3439909,179.993424,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2iD-tVS8NPw.json
2WGyTLYerpo,1,0.102267574,2.227437642,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,2,2.227437642,2.935827664,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,3,2.935827664,7.914512472,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,4,7.914512472,14.65918367,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,5,14.65918367,18.30090703,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,6,18.30090703,20.54580499,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,7,20.54580499,21.98253968,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,8,21.98253968,24.51678005,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,9,24.51678005,31.72040816,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,10,37.52721088,38.93401361,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,11,38.93401361,42.06689342,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,12,42.06689342,43.80294785,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,13,43.80294785,47.96349206,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,14,47.96349206,49.27052154,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,15,49.27052154,50.5675737,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,16,50.5675737,52.85238095,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,17,52.85238095,55.22698413,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,18,55.22698413,56.51405896,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,19,58.80884354,63.61791383,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,20,63.61791383,64.66553288,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,21,64.66553288,65.62335601,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,22,65.62335601,67.50907029,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,23,67.50907029,68.7462585,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,24,68.7462585,79.66145125,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,25,79.66145125,80.55941043,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,26,80.55941043,83.47278912,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,27,83.47278912,85.069161,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,28,85.069161,87.4537415,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,29,87.4537415,90.27732426,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,30,90.27732426,91.84376417,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,31,91.84376417,94.31814059,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,32,94.31814059,95.50544218,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,33,95.50544218,96.9122449,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,34,96.9122449,98.64829932,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,35,98.64829932,100.7335601,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,36,100.7335601,102.8188209,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
2WGyTLYerpo,37,102.8188209,104.6346939,/media/bighdd4/Prateek/datasets/aligned_dataset/MOSI/Features/Transcript/P2FA/Full/2WGyTLYerpo.json
